TaxID Proveedor;Nombre Proveedor;N° Cotizacion;TaxID Comprador;Nombre Comprador;Usuario Comprador;Nombre Cotización;Fecha de creacion;Fecha de Publicación;Fecha de Cierre;RFQ Visualizada;RFQ Aceptada;RFQ Rechazada;RFQ Ofertada;Razon de rechazo;% Ofertas en RFQ;source
3-08956477;CORVIA. LTDA.;6000045877;1-08581477;MACOP S.A;dgodoy-ext;10158554;2024-02-15 19:25:59.870;2024-02-15 19:47:48.887;2024-02-16 21:00:00.000;SI;SI;NO;SI;NULL;100;Directa
026002;MIS CON CORPORATION;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;NO;NO;NO;NO;NULL;0;Directa
105402;HOSERC. INC.;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;NO;NO;NO;NO;NULL;0;Directa
2849640-56;LOSYSNC INC;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
454131067;NOAN P. CORP.;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;SI;SI;NO;NO;NULL;0;Directa
658302;GLINTC. LLC.;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;NO;NO;NO;NO;NULL;0;Directa
951002;ALNATP. CORP.;6000059686;6-00040629;EMNALEO SA;ihernandez;Repuestos varios;2024-02-15 19:45:58.430;2024-02-15 20:32:03.940;2024-02-22 03:00:00.000;NO;NO;NO;NO;NULL;0;Directa
9-29820467;BEO LDA LTDA;6000045475-3;1-08581477;MACOP S.A;hmarin;10157412;2024-02-15 20:11:15.553;2024-02-15 20:11:25.997;2024-02-21 02:55:00.000;NO;NO;NO;NO;NULL;50;Directa
K-00000109;LIS CSA SA;6000045475-3;1-08581477;MACOP S.A;hmarin;10157412;2024-02-15 20:11:15.553;2024-02-15 20:11:25.997;2024-02-21 02:55:00.000;SI;SI;NO;SI;NULL;50;Directa
2849640-56;LOSYSNC INC;6000059689;6-00040629;EMNALEO SA;ihernandez;Varios;2024-02-15 20:15:58.567;2024-02-15 20:22:45.910;2024-02-23 02:55:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
454131067;NOAN P. CORP.;6000059689;6-00040629;EMNALEO SA;ihernandez;Varios;2024-02-15 20:15:58.567;2024-02-15 20:22:45.910;2024-02-23 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
951002;ALNATP. CORP.;6000059689;6-00040629;EMNALEO SA;ihernandez;Varios;2024-02-15 20:15:58.567;2024-02-15 20:22:45.910;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
1-99758167;SAA ECO QUIMICO;6000045703-2;1-08581477;MACOP S.A;cmanzor;10158212;2024-02-15 20:25:16.193;2024-02-15 20:26:53.617;2024-02-19 19:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;33;Directa
2-05225377;LABRODA LIMITADA;6000045703-2;1-08581477;MACOP S.A;cmanzor;10158212;2024-02-15 20:25:16.193;2024-02-15 20:26:53.617;2024-02-19 19:00:00.000;SI;SI;NO;SI;NULL;33;Directa
3-38129667;LAIO PA SPA;6000045703-2;1-08581477;MACOP S.A;cmanzor;10158212;2024-02-15 20:25:16.193;2024-02-15 20:26:53.617;2024-02-19 19:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;33;Directa
026176002;MECOMNC INC;6000045569-2;1-08581477;MACOP S.A;hmarin;10157739-10157740-10157741;2024-02-15 20:29:19.427;2024-02-15 20:29:34.357;2024-02-22 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
1-00070329;RHNA SA SA;6000045569-2;1-08581477;MACOP S.A;hmarin;10157739-10157740-10157741;2024-02-15 20:29:19.427;2024-02-15 20:29:34.357;2024-02-22 02:55:00.000;SI;NO;SI;NO;Disponibilidad de Stock;0;Catalogo
3274142-65;GLNDURP CORP;6000045569-2;1-08581477;MACOP S.A;hmarin;10157739-10157740-10157741;2024-02-15 20:29:19.427;2024-02-15 20:29:34.357;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00562308;OXUIMSA SA;6000045879;1-08581477;MACOP S.A;cmanzor;10158530;2024-02-15 20:55:58.550;2024-02-15 21:16:24.273;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-99758167;SAA ECO QUIMICO;6000045880;1-08581477;MACOP S.A;cmanzor;10158184;2024-02-15 20:55:58.823;2024-02-15 21:17:33.323;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;100;Directa
0-00077039;METECPA SPA;6000045318-3;1-08581477;MACOP S.A;hmarin;10157073-10157111;2024-02-15 20:56:07.557;2024-02-15 23:11:17.947;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
9-04807669;DIERCSA SA;6000045881;1-08581477;MACOP S.A;cmanzor;10158328;2024-02-15 21:00:58.553;2024-02-15 21:19:12.793;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-00212608;MECK SA SA;6000045882;1-08581477;MACOP S.A;cmanzor;10158377;2024-02-15 21:00:58.823;2024-02-15 21:20:11.000;2024-02-20 17:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
8-06440669;ECLABSA SA;6000045883;1-08581477;MACOP S.A;cmanzor;10158378;2024-02-15 21:05:58.600;2024-02-15 21:20:53.193;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;100;Directa
2-00071229;SADE SA SA;6000045884;1-08581477;MACOP S.A;cmanzor;10158348;2024-02-15 21:05:58.850;2024-02-15 21:22:19.263;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;33;Directa
2-00355888;OTMINDA LTDA;6000045884;1-08581477;MACOP S.A;cmanzor;10158348;2024-02-15 21:05:58.850;2024-02-15 21:22:19.263;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;33;Directa
5-00044809;KUERMSA SA;6000045884;1-08581477;MACOP S.A;cmanzor;10158348;2024-02-15 21:05:58.850;2024-02-15 21:22:19.263;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;33;Directa
5-00044809;KUERMSA SA;6000045885;1-08581477;MACOP S.A;cmanzor;10158188;2024-02-15 21:05:59.137;2024-02-15 21:23:09.667;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
7-01901599;SEYCESA SA;6000045885;1-08581477;MACOP S.A;cmanzor;10158188;2024-02-15 21:05:59.137;2024-02-15 21:23:09.667;2024-02-20 17:00:00.000;SI;SI;NO;NO;NULL;0;Catalogo
4-00278868;COIONUE MANQUEHUE;6000045886;1-08581477;MACOP S.A;cmanzor;10158325 10158326 10158346;2024-02-15 21:05:59.397;2024-02-15 21:24:38.857;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
5-00044809;KUERMSA SA;6000045886;1-08581477;MACOP S.A;cmanzor;10158325 10158326 10158346;2024-02-15 21:05:59.397;2024-02-15 21:24:38.857;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
5-00044809;KUERMSA SA;6000045887;1-08581477;MACOP S.A;cmanzor;10158245 10158249;2024-02-15 21:10:58.603;2024-02-15 21:25:21.907;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Catalogo
4-00278868;COIONUE MANQUEHUE;6000045888;1-08581477;MACOP S.A;cmanzor;10158503;2024-02-15 21:10:58.930;2024-02-15 21:26:54.070;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;6000045888;1-08581477;MACOP S.A;cmanzor;10158503;2024-02-15 21:10:58.930;2024-02-15 21:26:54.070;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-11891267;CO BOPA SPA;6000045888;1-08581477;MACOP S.A;cmanzor;10158503;2024-02-15 21:10:58.930;2024-02-15 21:26:54.070;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00073367;DELERIN  ;6000045889;1-08581477;MACOP S.A;cmanzor;10158500;2024-02-15 21:10:59.227;2024-02-15 21:28:09.673;2024-02-20 17:00:00.000;NO;NO;NO;NO;NULL;0;Directa
8-11891267;CO BOPA SPA;6000045889;1-08581477;MACOP S.A;cmanzor;10158500;2024-02-15 21:10:59.227;2024-02-15 21:28:09.673;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-04807669;DIERCSA SA;6000045889;1-08581477;MACOP S.A;cmanzor;10158500;2024-02-15 21:10:59.227;2024-02-15 21:28:09.673;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-00212608;MECK SA SA;6000045890;1-08581477;MACOP S.A;cmanzor;10158355;2024-02-15 21:10:59.697;2024-02-15 21:29:21.593;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;100;Directa
9-00979468;PR CHPA SPA;6000045891;1-08581477;MACOP S.A;cmanzor;10158358;2024-02-15 21:11:00.163;2024-02-15 21:31:40.403;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00073367;DELERIN  ;6000045892;1-08581477;MACOP S.A;cmanzor;10157928;2024-02-15 21:15:58.630;2024-02-15 21:32:32.247;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00073367;DELERIN  ;6000045893;1-08581477;MACOP S.A;cmanzor;10157932 10157933;2024-02-15 21:15:58.900;2024-02-15 21:33:44.070;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;66;Directa
3-18631267;PRGRASA SA;6000045893;1-08581477;MACOP S.A;cmanzor;10157932 10157933;2024-02-15 21:15:58.900;2024-02-15 21:33:44.070;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;66;Directa
8-11891267;CO BOPA SPA;6000045893;1-08581477;MACOP S.A;cmanzor;10157932 10157933;2024-02-15 21:15:58.900;2024-02-15 21:33:44.070;2024-02-20 17:00:00.000;NO;NO;NO;NO;NULL;66;Directa
4-00278868;COIONUE MANQUEHUE;6000045894;1-08581477;MACOP S.A;cmanzor;10158359 10158372 10158380;2024-02-15 21:15:59.183;2024-02-15 21:34:26.450;2024-02-20 17:00:00.000;SI;SI;NO;SI;NULL;33;Catalogo
5-00044809;KUERMSA SA;6000045894;1-08581477;MACOP S.A;cmanzor;10158359 10158372 10158380;2024-02-15 21:15:59.183;2024-02-15 21:34:26.450;2024-02-20 17:00:00.000;SI;NO;NO;NO;NULL;33;Catalogo
7-01901599;SEYCESA SA;6000045894;1-08581477;MACOP S.A;cmanzor;10158359 10158372 10158380;2024-02-15 21:15:59.183;2024-02-15 21:34:26.450;2024-02-20 17:00:00.000;NO;NO;NO;NO;NULL;33;Catalogo
6-01123969;EL RHDA LTDA;524857;K-09518067;SIGORCM SA;avargas;UNIDAD CONTROL 20-35NMPARA SONDA 20-52NM;2024-02-15 22:05:59.017;2024-02-16 15:34:04.293;2024-02-21 21:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-00026719;EPCHIAC SAC;524949;K-09518067;SIGORCM SA;mardiles;KIT PM 2000 EPIROC 6060010552;2024-02-15 22:25:59.660;2024-02-15 23:04:48.400;2024-02-19 21:00:00.000;NO;NO;NO;NO;NULL;0;Directa
2-00232708;FAEGOPA SPA;6000044129-4;1-08581477;MACOP S.A;hmarin;10153483;2024-02-15 23:19:51.570;2024-02-15 23:20:39.663;2024-02-24 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
2-00669598;CANOVDA LTDA;6000044129-4;1-08581477;MACOP S.A;hmarin;10153483;2024-02-15 23:19:51.570;2024-02-15 23:20:39.663;2024-02-24 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
1-25976767;GRISEPA SPA;6000045534-2;1-08581477;MACOP S.A;hmarin;10157686;2024-02-15 23:36:13.143;2024-02-15 23:37:44.313;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00073367;DELERIN  ;6000045534-2;1-08581477;MACOP S.A;hmarin;10157686;2024-02-15 23:36:13.143;2024-02-15 23:37:44.313;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
6-00197077;COINSDA LTDA;6000045534-2;1-08581477;MACOP S.A;hmarin;10157686;2024-02-15 23:36:13.143;2024-02-15 23:37:44.313;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
8-11891267;CO BOPA SPA;6000045534-2;1-08581477;MACOP S.A;hmarin;10157686;2024-02-15 23:36:13.143;2024-02-15 23:37:44.313;2024-02-22 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
K-14143067;HICO DA LTDA;6000045534-2;1-08581477;MACOP S.A;hmarin;10157686;2024-02-15 23:36:13.143;2024-02-15 23:37:44.313;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
2-02217969;TEFUSON  ;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;SI;SI;NO;NO;NULL;14;Directa
2-63502067;SAAMECA AMERICA;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;SI;SI;NO;SI;NULL;14;Catalogo
3-00040219;CIRA SA SA;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;14;Directa
3274142-65;GLNDURP CORP;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;14;Directa
7-02104267;REIX SA SA;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;14;Directa
9-00060078;DU VISA SA;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;14;Catalogo
K-01496677;NE VASA SA;6000045599-1;1-08581477;MACOP S.A;hmarin;10157604;2024-02-16 00:51:09.757;2024-02-16 12:01:28.900;2024-02-22 02:55:00.000;SI;SI;NO;NO;NULL;14;Catalogo
0-02307467;BASTRDA LTDA;6000059691;6-00040629;EMNALEO SA;cagonzalez;3200546256-65;2024-02-16 11:25:57.573;2024-02-18 21:01:59.797;2024-02-23 02:59:00.000;SI;SI;NO;NO;NULL;0;Directa
6-00602128;ESIC DA LTDA;6000059691;6-00040629;EMNALEO SA;cagonzalez;3200546256-65;2024-02-16 11:25:57.573;2024-02-18 21:01:59.797;2024-02-23 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
6-88471167;CON YDA LIMITADA;6000059691;6-00040629;EMNALEO SA;cagonzalez;3200546256-65;2024-02-16 11:25:57.573;2024-02-18 21:01:59.797;2024-02-23 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
9-78358067;SEO YDA LTDA;6000059691;6-00040629;EMNALEO SA;cagonzalez;3200546256-65;2024-02-16 11:25:57.573;2024-02-18 21:01:59.797;2024-02-23 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
8-05579187;COINVDA LTDA;6000059692;6-00040629;EMNALEO SA;cagonzalez;3200546281;2024-02-16 11:30:55.560;2024-02-18 21:10:36.993;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
2-00775258;SOY DDA LTDA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
2-01092697;CHTIODA LTDA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
6-88471167;CON YDA LIMITADA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
7-01346977;ALELIDA LTDA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
9-06329287;CO SIDA LTDA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
9-78358067;SEO YDA LTDA;6000059694;6-00040629;EMNALEO SA;cagonzalez;3200545532;2024-02-16 11:40:55.533;2024-02-18 21:36:00.537;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
2849640-56;LOSYSNC INC;6000059695;6-00040629;EMNALEO SA;cagonzalez;3200546237/8;2024-02-16 11:40:55.893;2024-02-18 21:55:33.617;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
454131067;NOAN P. CORP.;6000059695;6-00040629;EMNALEO SA;cagonzalez;3200546237/8;2024-02-16 11:40:55.893;2024-02-18 21:55:33.617;2024-02-22 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
951002;ALNATP. CORP.;6000059695;6-00040629;EMNALEO SA;cagonzalez;3200546237/8;2024-02-16 11:40:55.893;2024-02-18 21:55:33.617;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
987-549-222;ACRIACO CO;6000059695;6-00040629;EMNALEO SA;cagonzalez;3200546237/8;2024-02-16 11:40:55.893;2024-02-18 21:55:33.617;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
8-00871218;PRUTOPA SPA;6000045895;1-08581477;MACOP S.A;hmarin;10158532 pos.20;2024-02-16 11:55:55.663;2024-02-16 12:03:42.933;2024-02-22 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
2024391-95;MCERNNC INC;6000059696;6-00040629;EMNALEO SA;cmclennan;MURPHY - BARTON;2024-02-16 12:00:55.547;2024-02-16 13:16:58.180;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
2849640-56;LOSYSNC INC;6000059696;6-00040629;EMNALEO SA;cmclennan;MURPHY - BARTON;2024-02-16 12:00:55.547;2024-02-16 13:16:58.180;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
454131067;NOAN P. CORP.;6000059696;6-00040629;EMNALEO SA;cmclennan;MURPHY - BARTON;2024-02-16 12:00:55.547;2024-02-16 13:16:58.180;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
951002;ALNATP. CORP.;6000059696;6-00040629;EMNALEO SA;cmclennan;MURPHY - BARTON;2024-02-16 12:00:55.547;2024-02-16 13:16:58.180;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
1-25976767;GRISEPA SPA;10000487;77-93838267;MR DEALER SA;ltobar;"RELAY;CONTR;110V;SIEMPOWR 3RH21221BF40";2024-02-16 12:23:32.690;2024-02-16 12:26:39.777;2024-02-19 11:00:00.000;NO;NO;NO;NO;NULL;20;Directa
2-58744077;RERIADA LIMITADA;10000487;77-93838267;MR DEALER SA;ltobar;"RELAY;CONTR;110V;SIEMPOWR 3RH21221BF40";2024-02-16 12:23:32.690;2024-02-16 12:26:39.777;2024-02-19 11:00:00.000;NO;NO;NO;NO;NULL;20;Directa
271492-2-42144;IMREPSA  ;10000487;77-93838267;MR DEALER SA;ltobar;"RELAY;CONTR;110V;SIEMPOWR 3RH21221BF40";2024-02-16 12:23:32.690;2024-02-16 12:26:39.777;2024-02-19 11:00:00.000;SI;SI;NO;SI;NULL;20;Directa
5-044;ACAL NC INC;10000487;77-93838267;MR DEALER SA;ltobar;"RELAY;CONTR;110V;SIEMPOWR 3RH21221BF40";2024-02-16 12:23:32.690;2024-02-16 12:26:39.777;2024-02-19 11:00:00.000;NO;NO;NO;NO;NULL;20;Directa
6-04907267;SOTS DA LTDA;10000487;77-93838267;MR DEALER SA;ltobar;"RELAY;CONTR;110V;SIEMPOWR 3RH21221BF40";2024-02-16 12:23:32.690;2024-02-16 12:26:39.777;2024-02-19 11:00:00.000;SI;NO;NO;NO;NULL;20;Directa
5-01665869;TECOBDA LIMITADA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Catalogo
6-00792398;TEHANDA LTDA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Catalogo
6-04101277;FLAS DA LTDA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
7-01346977;ALELIDA LTDA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
8-09493897;TEGO SA SA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
9-02648267;MA CODA LIMITADA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
9-07511887;TEPORDA LTDA;6000059697;6-00040629;EMNALEO SA;cmclennan;válvulas;2024-02-16 12:25:55.617;2024-02-16 13:24:26.280;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
277002;SONTEAN COMPAN;6000059698;6-00040629;EMNALEO SA;cmclennan;SOLAR;2024-02-16 12:30:56.363;2024-02-16 13:26:04.627;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
4-18575467;VELESDA LIMITADA;6000059699;6-00040629;EMNALEO SA;cmclennan;ARIEL;2024-02-16 12:35:55.543;2024-02-16 13:30:09.607;2024-02-23 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
454131067;NOAN P. CORP.;6000059699;6-00040629;EMNALEO SA;cmclennan;ARIEL;2024-02-16 12:35:55.543;2024-02-16 13:30:09.607;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
7-33575267;HO DESA SA;6000059699;6-00040629;EMNALEO SA;cmclennan;ARIEL;2024-02-16 12:35:55.543;2024-02-16 13:30:09.607;2024-02-23 02:55:00.000;NO;NO;NO;NO;NULL;0;Directa
6502883-28;CHSS EM SYSTEM;6000059700;6-00040629;EMNALEO SA;cmclennan;CHECKPOINT;2024-02-16 12:35:55.733;2024-02-16 13:31:30.690;2024-02-23 02:55:00.000;SI;NO;NO;NO;NULL;0;Directa
4-75236167;NIINDSA SA;6000059703;6-00040629;EMNALEO SA;nandradeh;SUPPORT PLATE F-670;2024-02-16 13:05:55.787;2024-02-16 13:24:26.370;2024-02-21 02:55:00.000;SI;SI;NO;NO;NULL;0;Directa
6-04101277;FLAS DA LTDA;6000059704;6-00040629;EMNALEO SA;cagonzalez;3200546225;2024-02-16 13:05:56.007;2024-02-18 22:14:19.927;2024-02-22 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
8-09493897;TEGO SA SA;6000059704;6-00040629;EMNALEO SA;cagonzalez;3200546225;2024-02-16 13:05:56.007;2024-02-18 22:14:19.927;2024-02-22 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
9-07511887;TEPORDA LTDA;6000059704;6-00040629;EMNALEO SA;cagonzalez;3200546225;2024-02-16 13:05:56.007;2024-02-18 22:14:19.927;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
1-00020649;COOS SA SA;6000059705;6-00040629;EMNALEO SA;cagonzalez;3200546258;2024-02-16 13:15:55.700;2024-02-18 22:22:43.550;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
6-79864367;IMB MSP SP;6000059705;6-00040629;EMNALEO SA;cagonzalez;3200546258;2024-02-16 13:15:55.700;2024-02-18 22:22:43.550;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
6-88471167;CON YDA LIMITADA;6000059705;6-00040629;EMNALEO SA;cagonzalez;3200546258;2024-02-16 13:15:55.700;2024-02-18 22:22:43.550;2024-02-22 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
7-05082599;WEHILPA SPA;6000059706;6-00040629;EMNALEO SA;cagonzalez;3200546280;2024-02-16 13:20:55.687;2024-02-18 22:32:18.423;2024-02-21 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
0-06945587;ENNBEDA LTDA;6000059707;6-00040629;EMNALEO SA;cagonzalez;3200545978;2024-02-16 13:25:56.953;2024-02-18 22:39:20.737;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
1-08469869;SO CHSA SA;6000059707;6-00040629;EMNALEO SA;cagonzalez;3200545978;2024-02-16 13:25:56.953;2024-02-18 22:39:20.737;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
4-03082987;EEELEDA LTDA;6000059707;6-00040629;EMNALEO SA;cagonzalez;3200545978;2024-02-16 13:25:56.953;2024-02-18 22:39:20.737;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
8-05579187;COINVDA LTDA;6000059707;6-00040629;EMNALEO SA;cagonzalez;3200545978;2024-02-16 13:25:56.953;2024-02-18 22:39:20.737;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
0120101-03;INPROLC LLC;824449;968303-69-50564;QRA PANAMA;mguerrero;RFQ - 824449;2024-02-16 13:32:58.970;2024-02-16 13:38:07.147;2024-02-20 17:00:00.000;NO;NO;NO;NO;NULL;0;Directa
4255103-11;CSTECNC INC;824449;968303-69-50564;QRA PANAMA;mguerrero;RFQ - 824449;2024-02-16 13:32:58.970;2024-02-16 13:38:07.147;2024-02-20 17:00:00.000;NO;NO;NO;NO;NULL;0;Directa
834238-1-4002952;SEISTSA SA;824449;968303-69-50564;QRA PANAMA;mguerrero;RFQ - 824449;2024-02-16 13:32:58.970;2024-02-16 13:38:07.147;2024-02-20 17:00:00.000;SI;SI;NO;NO;NULL;0;Directa
1-00070329;RHNA SA SA;6000059711;6-00040629;EMNALEO SA;cagonzalez;3200546240;2024-02-16 13:40:55.750;2024-02-18 22:47:53.467;2024-02-21 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
1-08469869;SO CHSA SA;6000059711;6-00040629;EMNALEO SA;cagonzalez;3200546240;2024-02-16 13:40:55.750;2024-02-18 22:47:53.467;2024-02-21 02:59:00.000;SI;NO;NO;NO;NULL;0;Directa
4-03082987;EEELEDA LTDA;6000059711;6-00040629;EMNALEO SA;cagonzalez;3200546240;2024-02-16 13:40:55.750;2024-02-18 22:47:53.467;2024-02-21 02:59:00.000;NO;NO;NO;NO;NULL;0;Directa
